q,offset,cycle,N,K,chan_finish,finish_bblk,slac_played,overrun_vs_qk,resp_start
25,38,104,37,0,1332,1353,0,0,555
25,38,105,37,0,1332,1353,0,0,555
25,38,106,37,0,1332,1353,0,0,555
25,38,107,37,0,1332,1353,0,0,555
25,38,108,37,0,1332,1353,0,0,555
25,38,109,37,0,1332,1353,0,0,555
25,38,110,37,0,1332,1353,0,0,555
25,38,111,37,0,1332,1353,0,0,555
25,38,112,37,0,1332,1353,0,0,555
25,38,113,37,0,1332,1353,0,0,555
25,38,114,37,0,1332,1353,0,0,555
25,38,115,37,0,1332,1353,0,0,555
25,38,116,37,0,1332,1353,0,0,555
25,38,117,37,0,1332,1353,0,0,555
25,38,118,37,0,1332,1353,0,0,555
25,38,119,37,0,1332,1353,0,0,555
25,39,0,34,1,1235,1256,11,0,521
25,39,1,34,1,1246,1267,22,0,532
25,39,2,34,1,1257,1278,33,8,543
25,39,3,34,1,1248,1269,24,0,534
25,39,4,34,1,1236,1257,12,0,522
25,39,5,34,1,1236,1257,12,0,522
25,39,6,34,1,1236,1257,12,0,522
25,39,7,34,1,1248,1269,24,0,534
25,39,8,34,1,1236,1257,12,0,522
25,39,9,34,1,1236,1257,12,0,522
25,39,10,34,1,1236,1257,12,0,522
25,39,11,34,1,1242,1263,18,0,528
25,39,12,34,1,1224,1245,0,0,510
25,39,13,34,1,1236,1257,12,0,522
25,39,14,34,1,1224,1245,0,0,510
25,39,15,34,1,1224,1245,0,0,510
25,39,16,34,1,1249,1270,25,0,535
25,39,17,35,0,1260,1281,0,0,525
25,39,18,35,0,1260,1281,0,0,525
25,39,19,35,0,1260,1281,0,0,525
25,39,20,35,0,1260,1281,0,0,525
25,39,21,35,0,1260,1281,0,0,525
25,39,22,35,0,1260,1281,0,0,525
25,39,23,35,0,1260,1281,0,0,525
25,39,24,35,0,1260,1281,0,0,525
25,39,25,35,0,1260,1281,0,0,525
25,39,26,35,0,1260,1281,0,0,525
25,39,27,35,0,1260,1281,0,0,525
25,39,28,35,0,1260,1281,0,0,525
25,39,29,35,0,1260,1281,0,0,525
25,39,30,35,0,1260,1281,0,0,525
25,39,31,35,0,1260,1281,0,0,525
25,39,32,35,0,1260,1281,0,0,525
25,39,33,35,0,1260,1281,0,0,525
25,39,34,35,0,1260,1281,0,0,525
25,39,35,35,0,1260,1281,0,0,525
25,39,36,35,0,1260,1281,0,0,525
25,39,37,35,0,1260,1281,0,0,525
25,39,38,35,0,1260,1281,0,0,525
25,39,39,35,1,1271,1292,11,0,536
25,39,40,35,1,1282,1303,22,0,547
25,39,41,35,1,1293,1314,33,8,558
25,39,42,35,1,1284,1305,24,0,549
25,39,43,35,1,1272,1293,12,0,537
25,39,44,35,1,1272,1293,12,0,537
25,39,45,35,1,1272,1293,12,0,537
25,39,46,35,1,1284,1305,24,0,549
25,39,47,35,1,1272,1293,12,0,537
25,39,48,35,1,1272,1293,12,0,537
25,39,49,35,1,1272,1293,12,0,537
25,39,50,35,1,1278,1299,18,0,543
25,39,51,35,1,1260,1281,0,0,525
25,39,52,35,1,1272,1293,12,0,537
25,39,53,35,1,1260,1281,0,0,525
25,39,54,35,1,1260,1281,0,0,525
25,39,55,35,1,1285,1306,25,0,550
25,39,56,36,0,1296,1317,0,0,540
25,39,57,36,0,1296,1317,0,0,540
25,39,58,36,0,1296,1317,0,0,540
25,39,59,36,0,1296,1317,0,0,540
25,39,60,36,0,1296,1317,0,0,540
25,39,61,36,0,1296,1317,0,0,540
25,39,62,36,0,1296,1317,0,0,540
25,39,63,36,0,1296,1317,0,0,540
25,39,64,36,0,1296,1317,0,0,540
25,39,65,36,0,1296,1317,0,0,540
25,39,66,36,0,1296,1317,0,0,540
25,39,67,36,0,1296,1317,0,0,540
25,39,68,36,0,1296,1317,0,0,540
25,39,69,36,0,1296,1317,0,0,540
25,39,70,36,0,1296,1317,0,0,540
25,39,71,36,0,1296,1317,0,0,540
25,39,72,36,0,1296,1317,0,0,540
25,39,73,36,0,1296,1317,0,0,540
25,39,74,36,0,1296,1317,0,0,540
25,39,75,36,0,1296,1317,0,0,540
25,39,76,36,0,1296,1317,0,0,540
25,39,77,36,0,1296,1317,0,0,540
25,39,78,36,1,1307,1328,11,0,551
25,39,79,36,1,1318,1339,22,0,562
25,39,80,36,1,1329,1350,33,8,573
25,39,81,36,1,1320,1341,24,0,564
25,39,82,36,1,1308,1329,12,0,552
25,39,83,36,1,1308,1329,12,0,552
25,39,84,36,1,1308,1329,12,0,552
25,39,85,36,1,1320,1341,24,0,564
25,39,86,36,1,1308,1329,12,0,552
25,39,87,36,1,1308,1329,12,0,552
25,39,88,36,1,1308,1329,12,0,552
25,39,89,36,1,1314,1335,18,0,558
25,39,90,36,1,1296,1317,0,0,540
25,39,91,36,1,1308,1329,12,0,552
25,39,92,36,1,1296,1317,0,0,540
25,39,93,36,1,1296,1317,0,0,540
25,39,94,36,1,1321,1342,25,0,565
25,39,95,37,0,1332,1353,0,0,555
25,39,96,37,0,1332,1353,0,0,555
25,39,97,37,0,1332,1353,0,0,555
25,39,98,37,0,1332,1353,0,0,555
25,39,99,37,0,1332,1353,0,0,555
25,39,100,37,0,1332,1353,0,0,555
25,39,101,37,0,1332,1353,0,0,555
25,39,102,37,0,1332,1353,0,0,555
25,39,103,37,0,1332,1353,0,0,555
25,39,104,37,0,1332,1353,0,0,555
25,39,105,37,0,1332,1353,0,0,555
25,39,106,37,0,1332,1353,0,0,555
25,39,107,37,0,1332,1353,0,0,555
25,39,108,37,0,1332,1353,0,0,555
25,39,109,37,0,1332,1353,0,0,555
25,39,110,37,0,1332,1353,0,0,555
25,39,111,37,0,1332,1353,0,0,555
25,39,112,37,0,1332,1353,0,0,555
25,39,113,37,0,1332,1353,0,0,555
25,39,114,37,0,1332,1353,0,0,555
25,39,115,37,0,1332,1353,0,0,555
25,39,116,37,0,1332,1353,0,0,555
25,39,117,37,0,1332,1353,0,0,555
25,39,118,37,0,1332,1353,0,0,555
25,39,119,37,0,1332,1353,0,0,555
25,40,0,34,1,1235,1256,11,0,521
25,40,1,34,1,1246,1267,22,0,532
25,40,2,34,1,1257,1278,33,8,543
25,40,3,34,1,1248,1269,24,0,534
25,40,4,34,1,1236,1257,12,0,522
25,40,5,34,1,1236,1257,12,0,522
25,40,6,34,1,1236,1257,12,0,522
25,40,7,34,1,1248,1269,24,0,534
25,40,8,34,1,1236,1257,12,0,522
25,40,9,34,1,1236,1257,12,0,522
25,40,10,34,1,1236,1257,12,0,522
25,40,11,34,1,1242,1263,18,0,528
25,40,12,34,1,1224,1245,0,0,510
25,40,13,34,1,1236,1257,12,0,522
25,40,14,34,1,1224,1245,0,0,510
25,40,15,34,1,1224,1245,0,0,510
25,40,16,34,1,1249,1270,25,0,535
25,40,17,35,0,1260,1281,0,0,525
25,40,18,35,0,1260,1281,0,0,525
25,40,19,35,0,1260,1281,0,0,525
25,40,20,35,0,1260,1281,0,0,525
25,40,21,35,0,1260,1281,0,0,525
25,40,22,35,0,1260,1281,0,0,525
25,40,23,35,0,1260,1281,0,0,525
25,40,24,35,0,1260,1281,0,0,525
25,40,25,35,0,1260,1281,0,0,525
25,40,26,35,0,1260,1281,0,0,525
25,40,27,35,0,1260,1281,0,0,525
25,40,28,35,0,1260,1281,0,0,525
25,40,29,35,0,1260,1281,0,0,525
25,40,30,35,0,1260,1281,0,0,525
25,40,31,35,0,1260,1281,0,0,525
25,40,32,35,0,1260,1281,0,0,525
25,40,33,35,0,1260,1281,0,0,525
25,40,34,35,0,1260,1281,0,0,525
25,40,35,35,0,1260,1281,0,0,525
25,40,36,35,0,1260,1281,0,0,525
25,40,37,35,0,1260,1281,0,0,525
25,40,38,35,0,1260,1281,0,0,525
25,40,39,35,0,1260,1281,0,0,525
25,40,40,35,1,1271,1292,11,0,536
25,40,41,35,1,1282,1303,22,0,547
25,40,42,35,1,1293,1314,33,8,558
25,40,43,35,1,1284,1305,24,0,549
25,40,44,35,1,1272,1293,12,0,537
25,40,45,35,1,1272,1293,12,0,537
25,40,46,35,1,1272,1293,12,0,537
25,40,47,35,1,1284,1305,24,0,549
25,40,48,35,1,1272,1293,12,0,537
25,40,49,35,1,1272,1293,12,0,537
25,40,50,35,1,1272,1293,12,0,537
25,40,51,35,1,1278,1299,18,0,543
25,40,52,35,1,1260,1281,0,0,525
25,40,53,35,1,1272,1293,12,0,537
25,40,54,35,1,1260,1281,0,0,525
25,40,55,35,1,1260,1281,0,0,525
25,40,56,35,1,1285,1306,25,0,550
25,40,57,36,0,1296,1317,0,0,540
25,40,58,36,0,1296,1317,0,0,540
25,40,59,36,0,1296,1317,0,0,540
25,40,60,36,0,1296,1317,0,0,540
25,40,61,36,0,1296,1317,0,0,540
25,40,62,36,0,1296,1317,0,0,540
25,40,63,36,0,1296,1317,0,0,540
25,40,64,36,0,1296,1317,0,0,540
25,40,65,36,0,1296,1317,0,0,540
25,40,66,36,0,1296,1317,0,0,540
25,40,67,36,0,1296,1317,0,0,540
25,40,68,36,0,1296,1317,0,0,540
25,40,69,36,0,1296,1317,0,0,540
25,40,70,36,0,1296,1317,0,0,540
25,40,71,36,0,1296,1317,0,0,540
25,40,72,36,0,1296,1317,0,0,540
25,40,73,36,0,1296,1317,0,0,540
25,40,74,36,0,1296,1317,0,0,540
25,40,75,36,0,1296,1317,0,0,540
25,40,76,36,0,1296,1317,0,0,540
25,40,77,36,0,1296,1317,0,0,540
25,40,78,36,0,1296,1317,0,0,540
25,40,79,36,0,1296,1317,0,0,540
25,40,80,36,1,1307,1328,11,0,551
25,40,81,36,1,1318,1339,22,0,562
25,40,82,36,1,1329,1350,33,8,573
25,40,83,36,1,1320,1341,24,0,564
25,40,84,36,1,1308,1329,12,0,552
25,40,85,36,1,1308,1329,12,0,552
25,40,86,36,1,1308,1329,12,0,552
25,40,87,36,1,1320,1341,24,0,564
25,40,88,36,1,1308,1329,12,0,552
25,40,89,36,1,1308,1329,12,0,552
25,40,90,36,1,1308,1329,12,0,552
25,40,91,36,1,1314,1335,18,0,558
25,40,92,36,1,1296,1317,0,0,540
25,40,93,36,1,1308,1329,12,0,552
25,40,94,36,1,1296,1317,0,0,540
25,40,95,36,1,1296,1317,0,0,540
25,40,96,36,1,1321,1342,25,0,565
25,40,97,37,0,1332,1353,0,0,555
25,40,98,37,0,1332,1353,0,0,555
25,40,99,37,0,1332,1353,0,0,555
25,40,100,37,0,1332,1353,0,0,555
25,40,101,37,0,1332,1353,0,0,555
25,40,102,37,0,1332,1353,0,0,555
25,40,103,37,0,1332,1353,0,0,555
25,40,104,37,0,1332,1353,0,0,555
25,40,105,37,0,1332,1353,0,0,555
25,40,106,37,0,1332,1353,0,0,555
25,40,107,37,0,1332,1353,0,0,555
25,40,108,37,0,1332,1353,0,0,555
25,40,109,37,0,1332,1353,0,0,555
25,40,110,37,0,1332,1353,0,0,555
25,40,111,37,0,1332,1353,0,0,555
25,40,112,37,0,1332,1353,0,0,555
25,40,113,37,0,1332,1353,0,0,555
25,40,114,37,0,1332,1353,0,0,555
25,40,115,37,0,1332,1353,0,0,555
25,40,116,37,0,1332,1353,0,0,555
25,40,117,37,0,1332,1353,0,0,555
25,40,118,37,0,1332,1353,0,0,555
25,40,119,37,0,1332,1353,0,0,555
