q,offset,cycle,N,K,chan_finish,finish_bblk,slac_played,overrun_vs_qk,resp_start
25,38,48,37,0,1332,1353,0,0,555
25,38,49,37,0,1332,1353,0,0,555
25,38,50,37,0,1332,1353,0,0,555
25,38,51,37,0,1332,1353,0,0,555
25,38,52,37,0,1332,1353,0,0,555
25,38,53,37,0,1332,1353,0,0,555
25,38,54,37,0,1332,1353,0,0,555
25,38,55,37,0,1332,1353,0,0,555
25,38,56,37,0,1332,1353,0,0,555
25,38,57,37,0,1332,1353,0,0,555
25,38,58,37,0,1332,1353,0,0,555
25,38,59,37,0,1332,1353,0,0,555
25,38,60,37,0,1332,1353,0,0,555
25,38,61,37,0,1332,1353,0,0,555
25,38,62,37,0,1332,1353,0,0,555
25,38,63,37,0,1332,1353,0,0,555
25,38,64,37,0,1332,1353,0,0,555
25,38,65,37,0,1332,1353,0,0,555
25,38,66,37,0,1332,1353,0,0,555
25,38,67,37,0,1332,1353,0,0,555
25,38,68,37,0,1332,1353,0,0,555
25,38,69,37,0,1332,1353,0,0,555
25,38,70,37,0,1332,1353,0,0,555
25,38,71,37,0,1332,1353,0,0,555
25,38,72,37,0,1332,1353,0,0,555
25,38,73,37,0,1332,1353,0,0,555
25,38,74,37,0,1332,1353,0,0,555
25,38,75,37,0,1332,1353,0,0,555
25,38,76,37,0,1332,1353,0,0,555
25,38,77,37,0,1332,1353,0,0,555
25,38,78,37,0,1332,1353,0,0,555
25,38,79,37,0,1332,1353,0,0,555
25,38,80,37,0,1332,1353,0,0,555
25,38,81,37,0,1332,1353,0,0,555
25,38,82,37,0,1332,1353,0,0,555
25,38,83,37,0,1332,1353,0,0,555
25,38,84,37,0,1332,1353,0,0,555
25,38,85,37,0,1332,1353,0,0,555
25,38,86,37,0,1332,1353,0,0,555
25,38,87,37,0,1332,1353,0,0,555
25,38,88,37,0,1332,1353,0,0,555
25,38,89,37,0,1332,1353,0,0,555
25,38,90,37,0,1332,1353,0,0,555
25,38,91,37,0,1332,1353,0,0,555
25,38,92,37,0,1332,1353,0,0,555
25,38,93,37,0,1332,1353,0,0,555
25,38,94,37,0,1332,1353,0,0,555
25,38,95,37,0,1332,1353,0,0,555
25,38,96,37,0,1332,1353,0,0,555
25,38,97,37,0,1332,1353,0,0,555
25,38,98,37,0,1332,1353,0,0,555
25,38,99,37,0,1332,1353,0,0,555
25,38,100,37,0,1332,1353,0,0,555
25,38,101,37,0,1332,1353,0,0,555
25,38,102,37,0,1332,1353,0,0,555
25,38,103,37,0,1332,1353,0,0,555
25,38,104,37,0,1332,1353,0,0,555
25,38,105,37,0,1332,1353,0,0,555
25,38,106,37,0,1332,1353,0,0,555
25,38,107,37,0,1332,1353,0,0,555
25,38,108,37,0,1332,1353,0,0,555
25,38,109,37,0,1332,1353,0,0,555
25,38,110,37,0,1332,1353,0,0,555
25,38,111,37,0,1332,1353,0,0,555
25,38,112,37,0,1332,1353,0,0,555
25,38,113,37,0,1332,1353,0,0,555
25,38,114,37,0,1332,1353,0,0,555
25,38,115,37,0,1332,1353,0,0,555
25,38,116,37,0,1332,1353,0,0,555
25,38,117,37,0,1332,1353,0,0,555
25,38,118,37,0,1332,1353,0,0,555
25,38,119,37,0,1332,1353,0,0,555
25,39,0,36,1,1307,1328,11,0,551
25,39,1,36,1,1318,1339,22,0,562
25,39,2,36,1,1329,1350,33,8,573
25,39,3,36,1,1320,1341,24,0,564
25,39,4,36,1,1308,1329,12,0,552
25,39,5,36,1,1308,1329,12,0,552
25,39,6,36,1,1308,1329,12,0,552
25,39,7,36,1,1320,1341,24,0,564
25,39,8,36,1,1308,1329,12,0,552
25,39,9,36,1,1308,1329,12,0,552
25,39,10,36,1,1308,1329,12,0,552
25,39,11,36,1,1314,1335,18,0,558
25,39,12,36,1,1296,1317,0,0,540
25,39,13,36,1,1308,1329,12,0,552
25,39,14,36,1,1296,1317,0,0,540
25,39,15,36,1,1296,1317,0,0,540
25,39,16,36,1,1321,1342,25,0,565
25,39,17,37,0,1332,1353,0,0,555
25,39,18,37,0,1332,1353,0,0,555
25,39,19,37,0,1332,1353,0,0,555
25,39,20,37,0,1332,1353,0,0,555
25,39,21,37,0,1332,1353,0,0,555
25,39,22,37,0,1332,1353,0,0,555
25,39,23,37,0,1332,1353,0,0,555
25,39,24,37,0,1332,1353,0,0,555
25,39,25,37,0,1332,1353,0,0,555
25,39,26,37,0,1332,1353,0,0,555
25,39,27,37,0,1332,1353,0,0,555
25,39,28,37,0,1332,1353,0,0,555
25,39,29,37,0,1332,1353,0,0,555
25,39,30,37,0,1332,1353,0,0,555
25,39,31,37,0,1332,1353,0,0,555
25,39,32,37,0,1332,1353,0,0,555
25,39,33,37,0,1332,1353,0,0,555
25,39,34,37,0,1332,1353,0,0,555
25,39,35,37,0,1332,1353,0,0,555
25,39,36,37,0,1332,1353,0,0,555
25,39,37,37,0,1332,1353,0,0,555
25,39,38,37,0,1332,1353,0,0,555
25,39,39,37,0,1332,1353,0,0,555
25,39,40,37,0,1332,1353,0,0,555
25,39,41,37,0,1332,1353,0,0,555
25,39,42,37,0,1332,1353,0,0,555
25,39,43,37,0,1332,1353,0,0,555
25,39,44,37,0,1332,1353,0,0,555
25,39,45,37,0,1332,1353,0,0,555
25,39,46,37,0,1332,1353,0,0,555
25,39,47,37,0,1332,1353,0,0,555
25,39,48,37,0,1332,1353,0,0,555
25,39,49,37,0,1332,1353,0,0,555
25,39,50,37,0,1332,1353,0,0,555
25,39,51,37,0,1332,1353,0,0,555
25,39,52,37,0,1332,1353,0,0,555
25,39,53,37,0,1332,1353,0,0,555
25,39,54,37,0,1332,1353,0,0,555
25,39,55,37,0,1332,1353,0,0,555
25,39,56,37,0,1332,1353,0,0,555
25,39,57,37,0,1332,1353,0,0,555
25,39,58,37,0,1332,1353,0,0,555
25,39,59,37,0,1332,1353,0,0,555
25,39,60,37,0,1332,1353,0,0,555
25,39,61,37,0,1332,1353,0,0,555
25,39,62,37,0,1332,1353,0,0,555
25,39,63,37,0,1332,1353,0,0,555
25,39,64,37,0,1332,1353,0,0,555
25,39,65,37,0,1332,1353,0,0,555
25,39,66,37,0,1332,1353,0,0,555
25,39,67,37,0,1332,1353,0,0,555
25,39,68,37,0,1332,1353,0,0,555
25,39,69,37,0,1332,1353,0,0,555
25,39,70,37,0,1332,1353,0,0,555
25,39,71,37,0,1332,1353,0,0,555
25,39,72,37,0,1332,1353,0,0,555
25,39,73,37,0,1332,1353,0,0,555
25,39,74,37,0,1332,1353,0,0,555
25,39,75,37,0,1332,1353,0,0,555
25,39,76,37,0,1332,1353,0,0,555
25,39,77,37,0,1332,1353,0,0,555
25,39,78,37,0,1332,1353,0,0,555
25,39,79,37,0,1332,1353,0,0,555
25,39,80,37,0,1332,1353,0,0,555
25,39,81,37,0,1332,1353,0,0,555
25,39,82,37,0,1332,1353,0,0,555
25,39,83,37,0,1332,1353,0,0,555
25,39,84,37,0,1332,1353,0,0,555
25,39,85,37,0,1332,1353,0,0,555
25,39,86,37,0,1332,1353,0,0,555
25,39,87,37,0,1332,1353,0,0,555
25,39,88,37,0,1332,1353,0,0,555
25,39,89,37,0,1332,1353,0,0,555
25,39,90,37,0,1332,1353,0,0,555
25,39,91,37,0,1332,1353,0,0,555
25,39,92,37,0,1332,1353,0,0,555
25,39,93,37,0,1332,1353,0,0,555
25,39,94,37,0,1332,1353,0,0,555
25,39,95,37,0,1332,1353,0,0,555
25,39,96,37,0,1332,1353,0,0,555
25,39,97,37,0,1332,1353,0,0,555
25,39,98,37,0,1332,1353,0,0,555
25,39,99,37,0,1332,1353,0,0,555
25,39,100,37,0,1332,1353,0,0,555
25,39,101,37,0,1332,1353,0,0,555
25,39,102,37,0,1332,1353,0,0,555
25,39,103,37,0,1332,1353,0,0,555
25,39,104,37,0,1332,1353,0,0,555
25,39,105,37,0,1332,1353,0,0,555
25,39,106,37,0,1332,1353,0,0,555
25,39,107,37,0,1332,1353,0,0,555
25,39,108,37,0,1332,1353,0,0,555
25,39,109,37,0,1332,1353,0,0,555
25,39,110,37,0,1332,1353,0,0,555
25,39,111,37,0,1332,1353,0,0,555
25,39,112,37,0,1332,1353,0,0,555
25,39,113,37,0,1332,1353,0,0,555
25,39,114,37,0,1332,1353,0,0,555
25,39,115,37,0,1332,1353,0,0,555
25,39,116,37,0,1332,1353,0,0,555
25,39,117,37,0,1332,1353,0,0,555
25,39,118,37,0,1332,1353,0,0,555
25,39,119,37,0,1332,1353,0,0,555
25,40,0,36,1,1307,1328,11,0,551
25,40,1,36,1,1318,1339,22,0,562
25,40,2,36,1,1329,1350,33,8,573
25,40,3,36,1,1320,1341,24,0,564
25,40,4,36,1,1308,1329,12,0,552
25,40,5,36,1,1308,1329,12,0,552
25,40,6,36,1,1308,1329,12,0,552
25,40,7,36,1,1320,1341,24,0,564
25,40,8,36,1,1308,1329,12,0,552
25,40,9,36,1,1308,1329,12,0,552
25,40,10,36,1,1308,1329,12,0,552
25,40,11,36,1,1314,1335,18,0,558
25,40,12,36,1,1296,1317,0,0,540
25,40,13,36,1,1308,1329,12,0,552
25,40,14,36,1,1296,1317,0,0,540
25,40,15,36,1,1296,1317,0,0,540
25,40,16,36,1,1321,1342,25,0,565
25,40,17,37,0,1332,1353,0,0,555
25,40,18,37,0,1332,1353,0,0,555
25,40,19,37,0,1332,1353,0,0,555
25,40,20,37,0,1332,1353,0,0,555
25,40,21,37,0,1332,1353,0,0,555
25,40,22,37,0,1332,1353,0,0,555
25,40,23,37,0,1332,1353,0,0,555
25,40,24,37,0,1332,1353,0,0,555
25,40,25,37,0,1332,1353,0,0,555
25,40,26,37,0,1332,1353,0,0,555
25,40,27,37,0,1332,1353,0,0,555
25,40,28,37,0,1332,1353,0,0,555
25,40,29,37,0,1332,1353,0,0,555
25,40,30,37,0,1332,1353,0,0,555
25,40,31,37,0,1332,1353,0,0,555
25,40,32,37,0,1332,1353,0,0,555
25,40,33,37,0,1332,1353,0,0,555
25,40,34,37,0,1332,1353,0,0,555
25,40,35,37,0,1332,1353,0,0,555
25,40,36,37,0,1332,1353,0,0,555
25,40,37,37,0,1332,1353,0,0,555
25,40,38,37,0,1332,1353,0,0,555
25,40,39,37,0,1332,1353,0,0,555
25,40,40,37,0,1332,1353,0,0,555
25,40,41,37,0,1332,1353,0,0,555
25,40,42,37,0,1332,1353,0,0,555
25,40,43,37,0,1332,1353,0,0,555
25,40,44,37,0,1332,1353,0,0,555
25,40,45,37,0,1332,1353,0,0,555
25,40,46,37,0,1332,1353,0,0,555
25,40,47,37,0,1332,1353,0,0,555
25,40,48,37,0,1332,1353,0,0,555
25,40,49,37,0,1332,1353,0,0,555
25,40,50,37,0,1332,1353,0,0,555
25,40,51,37,0,1332,1353,0,0,555
25,40,52,37,0,1332,1353,0,0,555
25,40,53,37,0,1332,1353,0,0,555
25,40,54,37,0,1332,1353,0,0,555
25,40,55,37,0,1332,1353,0,0,555
25,40,56,37,0,1332,1353,0,0,555
25,40,57,37,0,1332,1353,0,0,555
25,40,58,37,0,1332,1353,0,0,555
25,40,59,37,0,1332,1353,0,0,555
25,40,60,37,0,1332,1353,0,0,555
25,40,61,37,0,1332,1353,0,0,555
25,40,62,37,0,1332,1353,0,0,555
25,40,63,37,0,1332,1353,0,0,555
25,40,64,37,0,1332,1353,0,0,555
25,40,65,37,0,1332,1353,0,0,555
25,40,66,37,0,1332,1353,0,0,555
25,40,67,37,0,1332,1353,0,0,555
25,40,68,37,0,1332,1353,0,0,555
25,40,69,37,0,1332,1353,0,0,555
25,40,70,37,0,1332,1353,0,0,555
25,40,71,37,0,1332,1353,0,0,555
25,40,72,37,0,1332,1353,0,0,555
25,40,73,37,0,1332,1353,0,0,555
25,40,74,37,0,1332,1353,0,0,555
25,40,75,37,0,1332,1353,0,0,555
25,40,76,37,0,1332,1353,0,0,555
25,40,77,37,0,1332,1353,0,0,555
25,40,78,37,0,1332,1353,0,0,555
25,40,79,37,0,1332,1353,0,0,555
25,40,80,37,0,1332,1353,0,0,555
25,40,81,37,0,1332,1353,0,0,555
25,40,82,37,0,1332,1353,0,0,555
25,40,83,37,0,1332,1353,0,0,555
25,40,84,37,0,1332,1353,0,0,555
25,40,85,37,0,1332,1353,0,0,555
25,40,86,37,0,1332,1353,0,0,555
25,40,87,37,0,1332,1353,0,0,555
25,40,88,37,0,1332,1353,0,0,555
25,40,89,37,0,1332,1353,0,0,555
25,40,90,37,0,1332,1353,0,0,555
25,40,91,37,0,1332,1353,0,0,555
25,40,92,37,0,1332,1353,0,0,555
25,40,93,37,0,1332,1353,0,0,555
25,40,94,37,0,1332,1353,0,0,555
25,40,95,37,0,1332,1353,0,0,555
25,40,96,37,0,1332,1353,0,0,555
25,40,97,37,0,1332,1353,0,0,555
25,40,98,37,0,1332,1353,0,0,555
25,40,99,37,0,1332,1353,0,0,555
25,40,100,37,0,1332,1353,0,0,555
25,40,101,37,0,1332,1353,0,0,555
25,40,102,37,0,1332,1353,0,0,555
25,40,103,37,0,1332,1353,0,0,555
25,40,104,37,0,1332,1353,0,0,555
25,40,105,37,0,1332,1353,0,0,555
25,40,106,37,0,1332,1353,0,0,555
25,40,107,37,0,1332,1353,0,0,555
25,40,108,37,0,1332,1353,0,0,555
25,40,109,37,0,1332,1353,0,0,555
25,40,110,37,0,1332,1353,0,0,555
25,40,111,37,0,1332,1353,0,0,555
25,40,112,37,0,1332,1353,0,0,555
25,40,113,37,0,1332,1353,0,0,555
25,40,114,37,0,1332,1353,0,0,555
25,40,115,37,0,1332,1353,0,0,555
25,40,116,37,0,1332,1353,0,0,555
25,40,117,37,0,1332,1353,0,0,555
25,40,118,37,0,1332,1353,0,0,555
25,40,119,37,0,1332,1353,0,0,555
